userId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
136,0.493150685,0.321917808,0.089041096,0.04109589,0.54109589,0.479452055,0.054794521,1,0.226027397,0.054794521,0.143835616,0.102739726,0.136986301,0.253424658,0.561643836,0,0.678082192,0.260273973,0.01369863
137,0.31865285,0.375647668,0.038860104,0.088082902,0.414507772,0.196891192,0.088082902,1,0.170984456,0.054404145,0.121761658,0,0.049222798,0.147668394,0.316062176,0.20984456,0.261658031,0.272020725,0.023316062
138,0.883333333,0.75,0.5,0.5,1,0,0.216666667,0.65,0.333333333,0.216666667,0.216666667,0.366666667,0.216666667,0.066666667,0.633333333,0.466666667,0.033333333,0.133333333,0.216666667
139,0.044897959,0.559183673,0.930612245,0.885714286,0.424489796,0.681632653,1,0.440816327,0.8,1,0.583673469,0.840816327,0.983673469,0.751020408,0.771428571,0.204081633,0,0.963265306,0.995918367
140,0.428449744,0.305792164,0.014480409,0.115843271,0.298977853,0.333901193,0,1,0.057921635,0.005110733,0.010221465,0.017035775,0.028960818,0.068994889,0.334752981,0.081771721,0.390971039,0.222316865,0.133730835
141,0.547619048,0.758503401,0.343537415,0.323129252,1,0.329931973,0.003401361,0.704081633,0.397959184,0,0.051020408,0.258503401,0.06462585,0.074829932,0.275510204,0.367346939,0.299319728,0.051020408,0.044217687
142,0.353658537,0.451219512,0.231707317,0.292682927,0.597560976,0.5,0,1,0.12195122,0,0.109756098,0.231707317,0.231707317,0.170731707,0.365853659,0.036585366,0.914634146,0.280487805,0.06097561
143,0,0.36809816,0.417177914,0.392638037,1,0.165644172,0.18404908,0.36196319,0.288343558,0.128834356,0.085889571,0.18404908,0.171779141,0.09202454,0.834355828,0.165644172,0.122699387,0.214723926,0.128834356
144,0.45412844,0.655963303,0.316513761,0.334862385,0.720183486,0.334862385,0.027522936,1,0.339449541,0,0.128440367,0.059633028,0.23853211,0.183486239,0.706422018,0.064220183,0.417431193,0.100917431,0.064220183
145,0.137931034,0.793103448,0.655172414,0.655172414,0.689655172,0.793103448,0,0.862068966,0.482758621,0,0,0.206896552,0.344827586,0.310344828,0.24137931,0,1,0.172413793,0.172413793
146,0,0.404255319,0.446808511,0.553191489,0.659574468,0.404255319,0.276595745,1,0.553191489,0.276595745,0.425531915,0.29787234,0.276595745,0.638297872,0.787234043,0.319148936,0.382978723,0.29787234,0.276595745
147,0.162790698,0.372093023,0.023255814,0.023255814,1,0.441860465,0,0.11627907,0.023255814,0,0.162790698,0,0.023255814,0,0.069767442,0.325581395,0.279069767,0,0.162790698
148,0.52173913,1,0.652173913,0.47826087,0.486956522,0,0.017391304,0.504347826,0.747826087,0.017391304,0.017391304,0.573913043,0.252173913,0.060869565,0.634782609,0.330434783,0.191304348,0.12173913,0.017391304
149,0.574074074,0,0.648148148,0.092592593,0.555555556,0.425925926,0.518518519,0.574074074,0.351851852,0.518518519,1,0.518518519,0.518518519,0.481481481,0.611111111,0.5,0.62962963,0.685185185,0.462962963
150,0.618181818,0.490909091,0,0.018181818,0.454545455,0.290909091,0,0.545454545,0.036363636,0,0,0,0.018181818,0.272727273,0.236363636,0.418181818,1,0,0
151,0.205479452,0.294520548,0.198630137,0.315068493,1,0.095890411,0,0.260273973,0.383561644,0,0.047945205,0,0.082191781,0.006849315,0.308219178,0.109589041,0.267123288,0,0
152,0.267605634,0.14084507,0.03286385,0.03286385,0.300469484,0.572769953,0.122065728,1,0.023474178,0.023474178,0.03286385,0.042253521,0.014084507,0.197183099,0.164319249,0.131455399,0.605633803,0.178403756,0
153,0.029304029,0,0.721611722,0.593406593,0.285714286,0.732600733,0.937728938,0.945054945,0.666666667,0.95970696,0.868131868,0.695970696,0.937728938,1,0.904761905,0.534798535,0.681318681,0.813186813,0.904761905
154,0.828025478,1,0.407643312,0.47133758,0.369426752,0.082802548,0.025477707,0.248407643,0.445859873,0.025477707,0.025477707,0.624203822,0.025477707,0.140127389,0.197452229,0.78343949,0,0.114649682,0.025477707
155,0.975609756,0.93902439,0.280487805,0.268292683,1,0.280487805,0,0.182926829,0.109756098,0,0.06097561,0,0.012195122,0,0.243902439,0.609756098,0.280487805,0.12195122,0.06097561
156,0.107960742,0.172300981,0.021810251,0.044711014,0.684841876,0.3391494,0.0087241,1,0.118865867,0.094874591,0.014176663,0,0.081788441,0.18865867,0.434023991,0.054525627,0.273718648,0.131952017,0.020719738
157,0.428571429,0.571428571,0.2,0.171428571,0.771428571,0.6,0.057142857,1,0.228571429,0.057142857,0.057142857,0.057142857,0.057142857,0.228571429,0,0.114285714,0.6,0.314285714,0.057142857
158,0.8,0.314285714,0.028571429,0,0.542857143,0.514285714,0.171428571,0.514285714,0.2,0.028571429,0.571428571,0.028571429,0.028571429,0.171428571,0.142857143,0.6,1,0.028571429,0.028571429
159,0.27672956,0.597484277,0.48427673,0.427672956,1,0,0.13836478,0.761006289,0.534591195,0.13836478,0.13836478,0.257861635,0.220125786,0.169811321,0.716981132,0.088050314,0.163522013,0.20754717,0.13836478
160,0,0.1910299,0.694352159,0.594684385,0.544850498,0.747508306,0.544850498,1,0.573089701,0.574750831,0.382059801,0.571428571,0.676079734,0.604651163,0.57807309,0.30730897,0.245847176,0.647840532,0.53654485
161,0.162162162,0.738738739,0.711711712,0.81981982,1,0.207207207,0.126126126,0.315315315,0.261261261,0,0.045045045,0,0.333333333,0.045045045,0.216216216,0.288288288,0.117117117,0,0
162,0.118483412,0.071090047,0.023696682,0.023696682,0.236966825,0.289099526,0,1,0.004739336,0,0,0.023696682,0.023696682,0.023696682,0.369668246,0.023696682,0.213270142,0.109004739,0.047393365
163,0.318181818,0,0.272727273,0.5,1,0.181818182,0.272727273,0.727272727,0.136363636,0.318181818,0.363636364,0.272727273,0.272727273,0.5,0.772727273,0.181818182,0.636363636,0.272727273,0.272727273
164,1,0.539215686,0,0.049019608,0.06372549,0.053921569,0,0.279411765,0.029411765,0,0.049019608,0,0,0,0.078431373,0.470588235,0.37745098,0.088235294,0.044117647
165,1,0.681415929,0.088495575,0.061946903,0.548672566,0.469026549,0,0.654867257,0.14159292,0,0.053097345,0,0.044247788,0.132743363,0.486725664,0.300884956,0.628318584,0.053097345,0.061946903
166,0.875536481,0.58583691,0.203862661,0.165236052,0.566523605,0.626609442,0,1,0.298283262,0.027896996,0.098712446,0.079399142,0.02360515,0.188841202,0.330472103,0.35193133,0.716738197,0.10944206,0.019313305
167,0.577075099,1,0.462450593,0.482213439,0.984189723,0.312252964,0,0.260869565,0.766798419,0.027667984,0.035573123,0.166007905,0.150197628,0.059288538,0.04743083,0.383399209,0.169960474,0,0
168,0.26124197,0.141327623,0.062098501,0.087794433,0.340471092,0.421841542,0.051391863,1,0.087794433,0.119914347,0.023554604,0.017130621,0.047109208,0.30620985,0.2248394,0,0.3875803,0.220556745,0.104925054
169,0.21754386,0.339181287,0.177777778,0.336842105,1,0.14619883,0.022222222,0.791812865,0.315789474,0,0.028070175,0.046783626,0.390643275,0.039766082,0.574269006,0.12748538,0.149707602,0.074853801,0.022222222
170,0.471264368,0.264367816,0.137931034,0.149425287,0.32183908,0.206896552,0.034482759,1,0,0.034482759,0.091954023,0.068965517,0.137931034,0.045977011,0.586206897,0.114942529,0.390804598,0.264367816,0.218390805
171,0.583969466,0.633587786,0.244274809,0.316793893,0.881679389,0.557251908,0,1,0.377862595,0,0.08778626,0,0.213740458,0.244274809,0.213740458,0.297709924,0.561068702,0.053435115,0.15648855
172,0.844444444,0.888888889,0.066666667,0.177777778,1,0.288888889,0,0.866666667,0.511111111,0,0.533333333,0,0.066666667,0.155555556,0.2,0.4,0.422222222,0.244444444,0.066666667
173,0.354166667,0.5,0.145833333,0.1875,0.854166667,0,0.104166667,1,0.166666667,0.104166667,0.125,0.229166667,0.145833333,0.104166667,0.666666667,0.354166667,0.145833333,0.5,0.104166667
174,0.979591837,0.724489796,0.06122449,0.132653061,0.979591837,0.255102041,0,1,0.132653061,0,0.06122449,0.102040816,0.06122449,0.173469388,0.673469388,0.316326531,0.979591837,0.030612245,0.204081633
175,0.259615385,0.259615385,0.259615385,0.375,0.596153846,0.259615385,0.259615385,1,0.259615385,0.259615385,0.173076923,0.259615385,0.423076923,0.259615385,0.788461538,0,0.086538462,0.259615385,0.259615385
176,1,0.755102041,0.010204082,0.010204082,0.326530612,0.316326531,0,0.734693878,0.010204082,0,0.091836735,0.051020408,0.010204082,0.091836735,0.244897959,0.295918367,0.93877551,0.142857143,0.244897959
177,0.243519246,0.307934014,0.240377062,0.248232522,0.659073056,0.274155538,0,1,0.286724273,0,0.043990573,0.145326002,0.194815397,0.152395915,0.55145326,0.096622152,0.306362922,0.081696779,0.014139827
178,0.44047619,0.30952381,0.031746032,0.043650794,0.492063492,0.404761905,0.055555556,1,0.134920635,0.023809524,0.099206349,0.03968254,0,0.182539683,0.424603175,0.238095238,0.619047619,0.253968254,0.051587302
179,0.780141844,0.496453901,0.070921986,0.141843972,0.695035461,0.382978723,0,0.893617021,0.113475177,0,0.078014184,0.070921986,0.035460993,0.085106383,0.34751773,0.290780142,1,0.191489362,0.035460993
180,1,0.952380952,0.119047619,0.119047619,0.547619048,0.333333333,0,0.595238095,0.547619048,0.071428571,0.095238095,0,0,0,0.142857143,0.80952381,0.333333333,0.071428571,0
181,0.218181818,0.409090909,0.327272727,0.381818182,0.527272727,0.254545455,0.218181818,1,0.318181818,0.218181818,0.218181818,0.263636364,0.345454545,0.3,0.5,0.145454545,0.709090909,0.309090909,0
182,0.16803653,0.11826484,0.049315068,0.021004566,0.421917808,0.325114155,0.016438356,1,0.093607306,0.03196347,0.048858447,0,0.033333333,0.152511416,0.268949772,0.09543379,0.284474886,0.136986301,0.016438356
183,1,0.38277512,0,0.004784689,0.114832536,0.157894737,0,0.449760766,0.004784689,0,0.086124402,0,0.023923445,0.023923445,0.090909091,0.205741627,0.425837321,0.229665072,0.076555024
184,0.951456311,0.563106796,0.383495146,0.063106796,0.432038835,0.300970874,0.262135922,1,0.233009709,0,0.033980583,0.27184466,0,0.344660194,0.165048544,0.849514563,0.567961165,0.145631068,0
185,0.25,0.547619048,0.55952381,0.630952381,0.69047619,0.226190476,0.119047619,1,0.30952381,0.119047619,0,0.238095238,0.69047619,0.345238095,0.94047619,0.095238095,0.535714286,0.130952381,0.119047619
186,0.838521401,1,0.161478599,0.365758755,0.745136187,0.163424125,0,0.680933852,0.464980545,0.019455253,0.200389105,0.027237354,0.194552529,0.175097276,0.420233463,0.908560311,0.587548638,0.058365759,0.036964981
187,0.301801802,0.195195195,0.217717718,0.067567568,0.381381381,0.43993994,0.151651652,1,0.310810811,0.102102102,0.3003003,0,0.057057057,0.244744745,0.133633634,0.153153153,0.46996997,0.129129129,0.052552553
188,0.068027211,0.06122449,0.095238095,0.217687075,0.972789116,0.034013605,0,1,0.217687075,0.183673469,0,0,0.74829932,0.360544218,0.714285714,0.006802721,0.360544218,0.244897959,0.034013605
189,0.753846154,0.538461538,0.184615385,0.184615385,0.153846154,0.753846154,0,1,0.384615385,0,0.153846154,0.415384615,0,0.184615385,0.153846154,0.184615385,0.523076923,0.184615385,0
190,0.320652174,0.554347826,0.114130435,0.152173913,0.543478261,0.418478261,0.032608696,1,0.434782609,0.027173913,0,0.22826087,0.016304348,0.298913043,0.445652174,0.157608696,0.336956522,0.130434783,0
191,0,0.047619048,0.136054422,0.129251701,0.462585034,0.282312925,0.180272109,1,0.153061224,0.088435374,0.057823129,0.047619048,0.057823129,0.081632653,0.30952381,0.023809524,0.319727891,0.085034014,0.034013605
192,0.971014493,0.811594203,0,0,0.362318841,0.304347826,0,0.869565217,0.014492754,0,0.014492754,0.130434783,0,0.086956522,0.333333333,0.347826087,1,0.217391304,0.217391304
193,0.295652174,0.513043478,0.156521739,0,0.12173913,0.356521739,0.026086957,1,0.182608696,0.026086957,0.130434783,0.069565217,0.026086957,0.147826087,0.226086957,0.347826087,0.460869565,0.07826087,0.026086957
194,0.8125,0.5,0,0,1,0.375,0.09375,0.96875,0.09375,0.1875,0.1875,0.09375,0.125,0.1875,0.53125,0.28125,0.40625,0.6875,0.125
195,0.275,0.1875,0.01,0.0175,0.4825,0.3775,0.0225,1,0.025,0.0275,0.0825,0.035,0,0.1825,0.285,0.165,0.405,0.1175,0.0525
196,1,0.794871795,0.205128205,0.205128205,0.076923077,0.423076923,0.025641026,1,0,0.025641026,0.128205128,0.41025641,0.141025641,0.128205128,0.025641026,0.423076923,0.679487179,0.08974359,0.025641026
197,0.986666667,0.186666667,0.026666667,0.026666667,0.653333333,0.613333333,0.026666667,1,0.026666667,0.026666667,0,0.026666667,0.026666667,0.106666667,0.48,0.72,0.8,0.053333333,0.16
198,0.256048387,0.25,0.040322581,0.04233871,0.298387097,0.306451613,0,1,0.0625,0.024193548,0.002016129,0.012096774,0.010080645,0.147177419,0.39516129,0.320564516,0.381048387,0.137096774,0.032258065
199,0.345425868,0.26340694,0,0.003154574,0.528391167,0.454258675,0.022082019,1,0.050473186,0.048895899,0.050473186,0.011041009,0.004731861,0.134069401,0.231861199,0.072555205,0.291798107,0.358044164,0.067823344
200,0.614765101,0.489932886,0.030872483,0.06442953,1,0.322147651,0,0.652348993,0.190604027,0.024161074,0.041610738,0.073825503,0.111409396,0.104697987,0.551677852,0.220134228,0.395973154,0.053691275,0.005369128
201,0.591304348,0.576811594,0.127536232,0.208695652,1,0.147826087,0.020289855,0.652173913,0.249275362,0,0.086956522,0.034782609,0.063768116,0.104347826,0.582608696,0.553623188,0.347826087,0.098550725,0.037681159
202,0.504513541,0.413239719,0.046138415,0.074222668,0.459378134,0.260782347,0.013039117,1,0.155466399,0.016048144,0.045135406,0,0.03109328,0.138415246,0.326980943,0.24774323,0.421263791,0.157472417,0.066198596
203,0.96,0.87,0.13,0.16,0.24,0.56,0,1,0.59,0,0.05,0.2,0,0.17,0.06,0.35,0.76,0.16,0.08
204,0.363636364,0.210526316,0.248803828,0.129186603,0.593301435,0.636363636,0,1,0.229665072,0.062200957,0.14354067,0.114832536,0,0.330143541,0.157894737,0.282296651,0.909090909,0.224880383,0.014354067
205,0.909090909,1,0.075757576,0.196969697,0.272727273,0.212121212,0.136363636,0.712121212,0.636363636,0,0,0.484848485,0,0.257575758,0.121212121,0.257575758,0.348484848,0.303030303,0.106060606
206,0.170454545,0.318181818,0.261363636,0.272727273,0.545454545,0.204545455,0,1,0.215909091,0,0,0,0.170454545,0.125,0.590909091,0.079545455,0.284090909,0,0.102272727
207,0.5,0.578947368,0.5,0.263157895,0,0.578947368,0.5,0.763157895,0.368421053,0.5,0.605263158,0.5,0.5,0.5,0.552631579,0.473684211,1,0.5,0.578947368
208,1,0.260869565,0,0,0.108695652,0.043478261,0,0.652173913,0.02173913,0,0.065217391,0,0,0.260869565,0.152173913,0.565217391,0.347826087,0.326086957,0
209,0.727941176,0.544117647,0.036764706,0.036764706,0.235294118,0.507352941,0,1,0.272058824,0,0.029411765,0.242647059,0,0.323529412,0.161764706,0.220588235,0.544117647,0.154411765,0
210,0.701298701,1,0.231910946,0.263450835,0.246753247,0.022263451,0,0.270871985,0.358070501,0,0.012987013,0.302411874,0,0.070500928,0.100185529,0.883116883,0.172541744,0.029684601,0
211,1,0.630252101,0.096638655,0.109243697,0.411764706,0.718487395,0,0.777310924,0.151260504,0.021008403,0.025210084,0.235294118,0.092436975,0.218487395,0.151260504,0.428571429,0.718487395,0.147058824,0
212,1,0.880368098,0.435582822,0.343558282,0.923312883,0.512269939,0,0.984662577,0.527607362,0.015337423,0.116564417,0.239263804,0.073619632,0.180981595,0.257668712,0.432515337,0.463190184,0.079754601,0.036809816
213,1,0.751515152,0.212121212,0.254545455,0.551515152,0.218181818,0,0.824242424,0.424242424,0,0.242424242,0.181818182,0.054545455,0.145454545,0.357575758,0.436363636,0.781818182,0.109090909,0
214,0.111111111,0.222222222,0.222222222,0.333333333,0,0.111111111,0,1,0.111111111,0,0,0,0.222222222,0.222222222,0,0,0.222222222,0,0
215,0.368055556,0.309027778,0.017361111,0.041666667,0.649305556,0.309027778,0.048611111,1,0.166666667,0.034722222,0,0.034722222,0.017361111,0.173611111,0.465277778,0.128472222,0.225694444,0.177083333,0.013888889
216,0.117801047,0.138743455,0.133507853,0.143979058,1,0.238219895,0.015706806,0.594240838,0.141361257,0.141361257,0,0.018324607,0.214659686,0.109947644,0.460732984,0.018324607,0.185863874,0.02617801,0.031413613
217,0.8125,1,0.632352941,0.533088235,0,0.665441176,0.492647059,0.709558824,0.415441176,0.503676471,0.496323529,0.492647059,0.511029412,0.639705882,0.323529412,0.735294118,0.889705882,0.4375,0.426470588
218,0.40625,0.4375,0.03125,0.03125,1,0.4375,0.03125,0.71875,0.09375,0.25,0.28125,0,0.15625,0.21875,0.375,0.03125,0.15625,0.5,0.03125
219,0.824257426,0.599009901,0.27970297,0.004950495,0.648514851,0.806930693,0.007425743,0.962871287,0.113861386,0.081683168,0.04950495,0.091584158,0.056930693,0.502475248,0.123762376,0.27970297,1,0.047029703,0
220,1,0.985472155,0.353510896,0.351089588,0.93220339,0.513317191,0.012106538,0.777239709,0.307506053,0,0.041162228,0.227602906,0.121065375,0.11622276,0.314769976,0.636803874,0.636803874,0.075060533,0.089588378
221,0.180156658,0.147954743,0.020017406,0.024369017,0.456048738,0.416884247,0.076588338,1,0.09921671,0.107049608,0.073977372,0,0.023498695,0.230635335,0.272410792,0.095735422,0.313315927,0.140992167,0.080069626
222,0.634042553,0.310638298,0.085106383,0,0.693617021,0.625531915,0.05106383,1,0.119148936,0.063829787,0.021276596,0.131914894,0.09787234,0.157446809,0.182978723,0.314893617,0.404255319,0.212765957,0.110638298
223,1,0.989130435,0.565217391,0.543478261,0.815217391,0.565217391,0.25,0.826086957,0.641304348,0.25,0,0.423913043,0.315217391,0.47826087,0.858695652,0.576086957,0.565217391,0.239130435,0.206521739
224,0.066929134,0.098425197,0.027559055,0.082677165,1,0.082677165,0.007874016,0.531496063,0.25984252,0.007874016,0,0.007874016,0.007874016,0.043307087,0.720472441,0.039370079,0.05511811,0.086614173,0.007874016
225,0.222772277,0.292079208,0.064356436,0.064356436,1,0.163366337,0.034653465,0.311881188,0.212871287,0.034653465,0.391089109,0.034653465,0.064356436,0.148514851,0.321782178,0.183168317,0.297029703,0,0.034653465
226,0.363321799,0.44982699,0.098039216,0.198385236,1,0.326412918,0.039215686,0.637831603,0.265282584,0,0.020761246,0.062283737,0.079584775,0.121107266,0.244521338,0.213379469,0.276816609,0.042675894,0.024221453
227,0.415512465,0.282548476,0.052631579,0.038781163,0.304709141,0.382271468,0.041551247,1,0.083102493,0,0.005540166,0.099722992,0.019390582,0.132963989,0.210526316,0.296398892,0.512465374,0.177285319,0.005540166
228,1,0.433333333,0.1,0.033333333,0,0.333333333,0,0.333333333,0.083333333,0,0.416666667,0,0,0.2,0.033333333,0.95,0.9,0.083333333,0
229,0.575757576,0.401515152,0.106060606,0.189393939,0.727272727,0.439393939,0,1,0.136363636,0,0.045454545,0.106060606,0.037878788,0.037878788,0.431818182,0.128787879,0.651515152,0.143939394,0.007575758
230,0.96124031,1,0.255813953,0.139534884,0.503875969,0.286821705,0.279069767,0,0.527131783,0.279069767,0.279069767,0.496124031,0.170542636,0.294573643,0.170542636,0.589147287,0.713178295,0.248062016,0.271317829
231,1,0.473684211,0.039473684,0.039473684,0.144736842,0.657894737,0.039473684,0.368421053,0.052631579,0.039473684,0.289473684,0.171052632,0.039473684,0.039473684,0.197368421,0.710526316,0.539473684,0,0.039473684
232,0.640786749,0.336438923,0.063146998,0.095238095,0.501035197,0.366459627,0.026915114,1,0.164596273,0,0.048654244,0.114906832,0.066252588,0.142857143,0.32505176,0.250517598,0.546583851,0.148033126,0.017598344
233,0.275423729,0.237288136,0.139830508,0.118644068,0.351694915,0.559322034,0.012711864,1,0.165254237,0,0.080508475,0.059322034,0.029661017,0.139830508,0.25,0.080508475,0.330508475,0.139830508,0.008474576
234,0.75,1,0.5,0.693452381,0.717261905,0.244047619,0,0.577380952,0.425595238,0,0.172619048,0.026785714,0.321428571,0.095238095,0.273809524,0.508928571,0.333333333,0.00297619,0.083333333
235,0.291970803,0.313868613,0.218978102,0.248175182,0.510948905,0.233576642,0.03649635,1,0.131386861,0,0.065693431,0.197080292,0.218978102,0.051094891,0.598540146,0.109489051,0.489051095,0.175182482,0.01459854
236,0.303370787,0.202247191,0,0,1,0.258426966,0,0.370786517,0.213483146,0,0.404494382,0,0.056179775,0.213483146,0.213483146,0.123595506,0.348314607,0,0
237,0.613333333,0.12,0.013333333,0.013333333,0.213333333,0.48,0,1,0.013333333,0,0.04,0.106666667,0,0.36,0.186666667,0.493333333,0.866666667,0.08,0
238,0.882352941,0.098039216,0.12745098,0,0.343137255,0.911764706,0.12745098,0.911764706,0.12745098,0.176470588,0.147058824,0.12745098,0.12745098,0.362745098,0.362745098,0.098039216,1,0.460784314,0.284313725
239,0.915805022,0.59084195,0.093057607,0.110782866,0.534711965,0.641063516,0.020679468,1,0.23929099,0,0.023633678,0.113737075,0.011816839,0.199409158,0.273264402,0.432791728,0.735598227,0.150664697,0.032496307
240,0.714776632,0.58419244,0.130584192,0.360824742,1,0.096219931,0,0.556701031,0.343642612,0,0.116838488,0.037800687,0.096219931,0.027491409,0.302405498,0.374570447,0.446735395,0.099656357,0.140893471
241,0.132492114,0.104100946,0.063091483,0.009463722,0.302839117,0.186119874,0,1,0.03785489,0,0.022082019,0.059936909,0.069400631,0.116719243,0.340694006,0.170347003,0.283911672,0.069400631,0.015772871
242,0.236842105,0.302631579,0.013157895,0.026315789,0.315789474,0.381578947,0,0.736842105,0.026315789,0,0.236842105,0.013157895,0.013157895,0.236842105,0.105263158,0.223684211,1,0.078947368,0.092105263
243,1,0.466666667,0.051851852,0.103703704,0.451851852,0.362962963,0,0.355555556,0.155555556,0,0,0.007407407,0.051851852,0.066666667,0.222222222,0.148148148,0.762962963,0.177777778,0
244,1,0.624338624,0,0.005291005,0.544973545,0.201058201,0,0.783068783,0.137566138,0.005291005,0.132275132,0,0,0.042328042,0.333333333,0.343915344,0.645502646,0.417989418,0.100529101
245,0.615384615,0.807692308,0.884615385,0.884615385,0.961538462,0.307692308,1,0.076923077,0.807692308,0.615384615,0.615384615,0.615384615,0.615384615,0.346153846,0.423076923,0.615384615,0,0.653846154,0.615384615
246,0.759322034,0.728813559,0.388135593,0.325423729,0.657627119,0.213559322,0,1,0.557627119,0.042372881,0.079661017,0.271186441,0.03559322,0.293220339,0.516949153,0.471186441,0.552542373,0.066101695,0.059322034
247,0.718446602,0.741100324,0.297734628,0.300970874,0.449838188,0.44012945,0,1,0.404530744,0.003236246,0.055016181,0.339805825,0.100323625,0.339805825,0.16828479,0.375404531,0.582524272,0.142394822,0.012944984
248,0.98540146,1,0.218978102,0.197080292,0.423357664,0.051094891,0.02189781,0.072992701,0.233576642,0,0,0.087591241,0,0.087591241,0.072992701,0.744525547,0.284671533,0,0
249,1,0.615077099,0.16676185,0.123929183,0.781838949,0.462021702,0,0.834951456,0.243860651,0.003997716,0.114220445,0.222158766,0.041690463,0.194174757,0.228440891,0.522558538,0.719017704,0.086236436,0.037121645
250,0.068965517,0.172413793,0.189655172,0.189655172,0.198275862,0.181034483,0,1,0.120689655,0,0.060344828,0,0.181034483,0.086206897,0.439655172,0.068965517,0.344827586,0.060344828,0.060344828
251,0.43902439,0.219512195,0.138211382,0.138211382,0.365853659,0.569105691,0.146341463,1,0.219512195,0,0.073170732,0.073170732,0,0.146341463,0.219512195,0.073170732,0.642276423,0.292682927,0
252,0.392,0.832,1,0.808,0.992,0.024,0,0.704,0.672,0,0,0.24,0.208,0.08,0.248,0.248,0.08,0,0
253,0.034825871,0.114427861,0.164179104,0.014925373,0.577114428,0.208955224,0.263681592,1,0.208955224,0.049751244,0.014925373,0,0.094527363,0.15920398,0.298507463,0.07960199,0.258706468,0.059701493,0.049751244
254,0.524096386,0.46686747,0.111445783,0.129518072,0.34939759,0.53313253,0.051204819,1,0.147590361,0.03313253,0.123493976,0.051204819,0.021084337,0.295180723,0.231927711,0.28313253,0.719879518,0.138554217,0
255,1,0.47761194,0.388059701,0.223880597,0.492537313,0.388059701,0.388059701,0.089552239,0.343283582,0.492537313,0.507462687,0.492537313,0.507462687,0.388059701,0,0.671641791,0.537313433,0.626865672,0.23880597
256,1,0.828985507,0.156521739,0.28115942,0.910144928,0.371014493,0.014492754,0.791304348,0.139130435,0,0.12173913,0.228985507,0.014492754,0.092753623,0.434782609,0.831884058,0.643478261,0.063768116,0.055072464
257,1,0.4375,0.125,0.125,0.40625,0.28125,0.03125,0.4375,0.3125,0.03125,0.03125,0.03125,0.28125,0.1875,0.1875,0.1875,0.46875,0.03125,0
258,0.432989691,0.412371134,0.463917526,0.298969072,0.319587629,0.412371134,0.041237113,1,0.371134021,0.041237113,0.113402062,0.020618557,0.041237113,0.18556701,0.412371134,0.319587629,0.443298969,0,0.041237113
259,0,0.159090909,0.420454545,0.397727273,1,0.363636364,0.25,0.5,0.295454545,0.25,0.25,0.25,0.352272727,0.352272727,0.534090909,0.340909091,0.204545455,0.25,0.170454545
260,0.202614379,0.222222222,0.267973856,0.12745098,0.862745098,0.493464052,0.160130719,1,0.254901961,0.006535948,0.137254902,0,0.078431373,0.212418301,0.290849673,0.179738562,0.483660131,0.045751634,0
261,0.417525773,0.087628866,0.036082474,0.036082474,0.268041237,0.56185567,0.06185567,1,0,0.06185567,0.06185567,0.170103093,0.025773196,0.345360825,0.24742268,0.484536082,0.551546392,0.170103093,0.087628866
262,0.152777778,0.138888889,0,0,0.305555556,0.388888889,0.027777778,1,0.041666667,0.041666667,0.111111111,0.027777778,0,0.055555556,0.138888889,0.222222222,0.180555556,0.027777778,0.027777778
263,0.31292517,0.403628118,0.229024943,0.238095238,0.795918367,0.201814059,0.034013605,1,0.183673469,0.011337868,0.004535147,0.022675737,0.111111111,0.079365079,0.814058957,0.14739229,0.167800454,0.126984127,0
264,0.461538462,1,0.285714286,0.549450549,0.472527473,0.054945055,0,0.725274725,0.659340659,0,0.142857143,0.142857143,0.274725275,0.087912088,0.362637363,0.604395604,0.252747253,0.252747253,0
265,0.68907563,0.718487395,0.067226891,0.092436975,0.407563025,0.243697479,0.067226891,1,0.100840336,0.067226891,0,0.088235294,0.079831933,0.159663866,0.294117647,0.878151261,0.470588235,0.210084034,0.084033613
266,1,0.633802817,0.073943662,0,0.852112676,0.697183099,0.077464789,0.728873239,0.288732394,0.088028169,0.11971831,0.070422535,0.13028169,0.144366197,0.01056338,0.485915493,0.746478873,0.313380282,0.077464789
267,0.987878788,0.757575758,0,0.060606061,0.496969697,0.121212121,0,0.636363636,0.133333333,0,0.266666667,0.054545455,0.054545455,0.109090909,0.333333333,1,0.806060606,0.018181818,0.03030303
268,0.286713287,0.300699301,0.027972028,0.027972028,0.923076923,0.461538462,0.006993007,1,0.132867133,0.195804196,0.076923077,0.027972028,0.06993007,0.34965035,0.202797203,0.272727273,0.160839161,0,0.090909091
269,0.413043478,0.608695652,0.304347826,0.543478261,0.717391304,0.456521739,0,0.97826087,0.5,0,0.195652174,0,0.217391304,0.130434783,0.630434783,0.173913043,1,0,0
270,0.192307692,0.519230769,0.346153846,0.519230769,0.25,0.346153846,0,1,0.403846154,0,0,0,0.346153846,0.134615385,0.5,0.096153846,0.365384615,0,0
271,0,0.5,0.096153846,0.096153846,0.538461538,0.173076923,0.076923077,1,0.076923077,0.173076923,0.384615385,0.076923077,0.192307692,0.230769231,0.25,0.519230769,0.634615385,0.173076923,0.076923077
272,1,0.446153846,0.184615385,0.184615385,0.384615385,0.430769231,0.015384615,0.446153846,0,0.015384615,0.061538462,0.4,0.015384615,0.092307692,0.015384615,0.938461538,0.553846154,0.061538462,0.061538462
