,movieId,userId,rating
33821,1653,560,4
33822,1653,562,4.5
33823,1653,567,3
33824,1653,570,4
33825,1653,579,5
33826,1653,580,4
33827,1653,590,3
33828,1653,596,3.5
33829,1653,599,3.5
33830,1653,606,3.5
33831,1653,608,5
33832,1654,605,3.5
33833,1655,226,4
33834,1656,414,4
33835,1658,19,5
33836,1658,33,2
33837,1658,185,5
33838,1658,387,2
33839,1658,414,3
33840,1658,599,2.5
33841,1658,606,2.5
33842,1658,610,2.5
33843,1659,95,4
33844,1660,288,3
33845,1661,140,3
33846,1662,387,3
33847,1662,481,3
33848,1663,19,3
33849,1663,24,3.5
33850,1663,42,4
33851,1663,51,5
33852,1663,68,3
33853,1663,167,3.5
33854,1663,169,4
33855,1663,202,4
33856,1663,217,3
33857,1663,221,3.5
33858,1663,255,5
33859,1663,266,5
33860,1663,275,5
33861,1663,288,3
33862,1663,292,3
33863,1663,294,4
33864,1663,369,3
33865,1663,387,3.5
33866,1663,403,3.5
33867,1663,410,5
33868,1663,414,5
33869,1663,452,5
33870,1663,469,3
33871,1663,474,3
33872,1663,527,4
33873,1663,555,4
33874,1663,561,4
33875,1663,572,4
33876,1663,590,3.5
33877,1663,597,5
33878,1663,599,2.5
33879,1663,603,3
33880,1663,606,2
33881,1663,610,4.5
33882,1665,19,1
33883,1665,51,4
33884,1665,156,2
33885,1665,182,2.5
33886,1665,217,2
33887,1665,249,2.5
33888,1665,288,3
33889,1665,294,3
33890,1665,380,4
33891,1665,428,3
33892,1665,448,3
33893,1665,453,5
33894,1665,481,2
33895,1665,509,3.5
33896,1665,555,3
33897,1667,42,2
33898,1667,217,2
33899,1667,414,2
33900,1667,474,2
33901,1667,599,2.5
33902,1670,57,4
33903,1670,195,2
33904,1670,290,3
33905,1671,217,3
33906,1672,33,3
33907,1672,42,4
33908,1672,68,3.5
33909,1672,182,2.5
33910,1672,226,4
33911,1672,239,4.5
33912,1672,274,3.5
33913,1672,301,4
33914,1672,481,2
33915,1672,572,4
33916,1672,599,2.5
33917,1672,606,3
33918,1673,33,5
33919,1673,42,5
33920,1673,57,4
33921,1673,64,4.5
33922,1673,68,3
33923,1673,74,3.5
33924,1673,122,5
33925,1673,182,4.5
33926,1673,187,4
33927,1673,195,4
33928,1673,218,5
33929,1673,221,4.5
33930,1673,239,3
33931,1673,268,5
33932,1673,288,2
33933,1673,293,4
33934,1673,307,4
33935,1673,318,4
33936,1673,330,4
33937,1673,335,3.5
33938,1673,368,3
33939,1673,370,3.5
33940,1673,387,3.5
33941,1673,405,4
33942,1673,414,4
33943,1673,450,5
33944,1673,474,3.5
33945,1673,480,4.5
33946,1673,483,4
33947,1673,514,4.5
33948,1673,546,5
33949,1673,554,5
33950,1673,560,4
33951,1673,597,5
33952,1673,599,4
33953,1673,600,3.5
33954,1673,603,5
33955,1673,608,3.5
33956,1674,9,4
33957,1674,42,3
33958,1674,51,5
33959,1674,57,3
33960,1674,59,5
33961,1674,68,3.5
33962,1674,100,3
33963,1674,135,4
33964,1674,140,5
33965,1674,160,2
33966,1674,202,4
33967,1674,221,4
33968,1674,250,4.5
33969,1674,271,3
33970,1674,275,4
33971,1674,288,4
33972,1674,290,4
33973,1674,312,4
33974,1674,325,3
33975,1674,339,4
33976,1674,368,3
33977,1674,380,3
33978,1674,396,2
33979,1674,414,4
33980,1674,462,3
33981,1674,469,4
33982,1674,474,4
33983,1674,502,2
33984,1674,514,4
33985,1674,554,5
33986,1674,555,4
33987,1674,561,3
33988,1674,570,3.5
33989,1674,572,4
33990,1674,577,3
33991,1674,597,5
33992,1674,599,2.5
33993,1674,600,3
33994,1674,603,4
33995,1674,606,4
33996,1675,438,3.5
33997,1676,1,3
33998,1676,18,3.5
33999,1676,19,2
34000,1676,45,4
34001,1676,57,4
34002,1676,68,2
34003,1676,80,3.5
34004,1676,83,3.5
34005,1676,91,4
34006,1676,93,4
34007,1676,111,2
34008,1676,122,4.5
34009,1676,129,5
34010,1676,135,3
34011,1676,149,5
34012,1676,160,1
34013,1676,163,3
34014,1676,186,4
34015,1676,198,4
34016,1676,199,2
34017,1676,200,3
34018,1676,201,2
34019,1676,217,2
34020,1676,219,3
34021,1676,230,3
34022,1676,239,4
34023,1676,249,4
34024,1676,265,4
34025,1676,274,4.5
34026,1676,279,3
34027,1676,292,3
34028,1676,294,3
34029,1676,298,3.5
34030,1676,304,4
34031,1676,305,3.5
34032,1676,313,4
34033,1676,316,2.5
34034,1676,325,4
34035,1676,330,4
34036,1676,331,4
34037,1676,332,2
34038,1676,352,3
34039,1676,354,4.5
34040,1676,356,3
34041,1676,368,2
34042,1676,370,3.5
34043,1676,371,4
34044,1676,380,5
34045,1676,391,1
34046,1676,414,4
34047,1676,425,3.5
34048,1676,435,3
34049,1676,438,4
34050,1676,448,4
34051,1676,452,5
34052,1676,453,1
34053,1676,457,3
34054,1676,462,5
34055,1676,469,1
34056,1676,474,2
34057,1676,475,4.5
34058,1676,477,2
34059,1676,480,3
34060,1676,481,3
34061,1676,489,3.5
34062,1676,495,3.5
34063,1676,534,4
34064,1676,555,1
34065,1676,560,4.5
34066,1676,580,4
34067,1676,590,2.5
34068,1676,594,4.5
34069,1676,599,3
34070,1676,600,0.5
34071,1676,603,5
34072,1676,608,3.5
34073,1676,610,5
34074,1677,217,2
34075,1678,28,2
34076,1678,33,5
34077,1678,57,3
34078,1678,100,4.5
34079,1678,160,4
34080,1678,265,3
34081,1678,387,3.5
34082,1678,414,3
34083,1678,474,3.5
34084,1678,600,3.5
34085,1679,19,2
34086,1680,16,3.5
34087,1680,68,3
34088,1680,86,4.5
34089,1680,100,4.5
34090,1680,104,4
34091,1680,113,3
34092,1680,178,3.5
34093,1680,222,3
34094,1680,246,4
34095,1680,263,5
34096,1680,268,3
34097,1680,301,3.5
34098,1680,304,3
34099,1680,332,3.5
34100,1680,414,3
34101,1680,425,3.5
34102,1680,430,5
34103,1680,448,3
34104,1680,474,4
34105,1680,489,1
34106,1680,517,2.5
34107,1680,579,5
34108,1680,603,4
34109,1680,605,3.5
34110,1680,606,4.5
34111,1681,19,3
34112,1681,274,2.5
34113,1681,380,3
34114,1681,382,1
34115,1681,540,2
34116,1681,599,1.5
34117,1681,608,0.5
34118,1682,7,3
34119,1682,24,3.5
34120,1682,28,1.5
34121,1682,33,4
34122,1682,34,2.5
34123,1682,41,3
34124,1682,42,3
34125,1682,45,4
34126,1682,50,2.5
34127,1682,57,4
34128,1682,62,4.5
34129,1682,63,3.5
34130,1682,64,4
34131,1682,65,4.5
34132,1682,66,4.5
34133,1682,68,4.5
34134,1682,70,3.5
34135,1682,73,5
34136,1682,76,2.5
34137,1682,83,5
34138,1682,89,0.5
34139,1682,91,4
34140,1682,103,4.5
34141,1682,111,4
34142,1682,115,4
34143,1682,122,5
34144,1682,132,3.5
34145,1682,135,4
34146,1682,140,4
34147,1682,141,3
34148,1682,144,2.5
34149,1682,153,4.5
34150,1682,156,3.5
34151,1682,167,3
34152,1682,169,5
34153,1682,177,3.5
34154,1682,182,3
34155,1682,195,4
34156,1682,198,4
34157,1682,200,3.5
34158,1682,202,4
34159,1682,213,4
34160,1682,219,3.5
34161,1682,222,4
34162,1682,227,4
34163,1682,230,2.5
34164,1682,232,4.5
34165,1682,239,4
34166,1682,247,5
34167,1682,249,3.5
34168,1682,252,4.5
34169,1682,261,4.5
34170,1682,265,4
34171,1682,272,4
34172,1682,274,4.5
34173,1682,282,4.5
34174,1682,286,4
34175,1682,287,3.5
34176,1682,288,4
34177,1682,293,4
34178,1682,304,4
34179,1682,305,4
34180,1682,307,4
34181,1682,309,4
34182,1682,318,4.5
34183,1682,322,3.5
34184,1682,325,3
34185,1682,330,3.5
34186,1682,332,4.5
34187,1682,339,4.5
34188,1682,352,3
34189,1682,354,4.5
34190,1682,356,3
34191,1682,357,3.5
34192,1682,359,3
34193,1682,362,4
34194,1682,369,4
34195,1682,378,4
34196,1682,380,4
34197,1682,381,3.5
34198,1682,387,3
34199,1682,391,4
34200,1682,393,4
34201,1682,414,4
34202,1682,417,5
34203,1682,418,4
34204,1682,424,3.5
34205,1682,425,3
34206,1682,428,3.5
34207,1682,438,4
34208,1682,448,3
34209,1682,453,5
34210,1682,462,4
34211,1682,474,4.5
34212,1682,475,5
34213,1682,477,4.5
34214,1682,480,4.5
34215,1682,483,3.5
34216,1682,484,4
34217,1682,489,2.5
34218,1682,491,4.5
34219,1682,495,4.5
34220,1682,504,4
34221,1682,509,4
34222,1682,514,4
34223,1682,517,1.5
34224,1682,520,4.5
34225,1682,525,4.5
34226,1682,534,5
34227,1682,560,4
34228,1682,561,3.5
34229,1682,562,5
34230,1682,564,1
34231,1682,570,3.5
34232,1682,572,3
34233,1682,580,4.5
34234,1682,599,4
34235,1682,600,3.5
34236,1682,603,2
34237,1682,608,4.5
34238,1682,610,5
34239,1683,85,3
34240,1683,113,5
34241,1683,156,5
34242,1683,275,5
34243,1683,465,4
34244,1683,474,4.5
34245,1684,108,5
34246,1684,263,3
34247,1684,603,2
34248,1685,185,3
34249,1686,217,3
34250,1686,304,5
34251,1686,368,3
34252,1687,11,3
34253,1687,42,3
34254,1687,91,3.5
34255,1687,140,3
34256,1687,182,4
34257,1687,217,3
34258,1687,249,3.5
34259,1687,360,5
34260,1687,368,3
34261,1687,414,2
34262,1687,415,4
34263,1687,438,3
34264,1687,452,5
34265,1687,464,4
34266,1687,481,2
34267,1687,594,4
34268,1687,597,2
34269,1687,599,1
34270,1688,19,3
34271,1688,20,4.5
34272,1688,45,4
34273,1688,51,3
34274,1688,57,3
34275,1688,68,3
34276,1688,103,4
34277,1688,104,3
34278,1688,177,3
34279,1688,232,2
34280,1688,234,3
34281,1688,304,4
34282,1688,474,3.5
34283,1688,483,2.5
34284,1688,489,2.5
34285,1688,525,3.5
34286,1688,534,4
34287,1688,579,4
34288,1688,583,3
34289,1688,596,4.5
34290,1689,19,2
34291,1689,42,1
34292,1689,156,3
34293,1689,217,2
34294,1689,294,2
34295,1689,414,4
34296,1689,599,1.5
34297,1690,19,1
34298,1690,48,4.5
34299,1690,51,3
34300,1690,57,2
34301,1690,64,3
34302,1690,68,2.5
34303,1690,82,3.5
34304,1690,129,3.5
34305,1690,135,3
34306,1690,160,2
34307,1690,182,4
34308,1690,187,4
34309,1690,198,2
34310,1690,217,1
34311,1690,232,3
34312,1690,234,4
34313,1690,249,3
34314,1690,271,1
34315,1690,274,4
34316,1690,298,2
34317,1690,304,2
34318,1690,312,2
34319,1690,313,1
34320,1690,345,4
34321,1690,352,4.5
34322,1690,368,2
34323,1690,380,3
34324,1690,387,3
34325,1690,414,3
34326,1690,425,3.5
34327,1690,428,3
34328,1690,463,4
34329,1690,469,3
34330,1690,477,3.5
34331,1690,480,2
34332,1690,481,2
34333,1690,483,2.5
34334,1690,489,3.5
34335,1690,555,5
34336,1690,577,3
34337,1690,590,2
34338,1690,596,3
34339,1690,599,3
34340,1690,603,4
34341,1690,608,4
34342,1693,11,5
34343,1693,85,4
34344,1693,103,4
34345,1693,140,3
34346,1693,177,3.5
34347,1693,199,4
34348,1693,249,4
34349,1693,263,4
34350,1693,288,3.5
34351,1693,348,4
34352,1693,352,3
34353,1693,412,3
34354,1693,472,4
34355,1693,474,3.5
34356,1693,480,4.5
34357,1693,572,3
34358,1693,599,2.5
34359,1693,600,1
34360,1694,85,4
34361,1694,135,1
34362,1694,275,3
34363,1694,409,4
34364,1694,422,3
34365,1694,555,3
34366,1694,599,3
34367,1695,182,4
34368,1695,603,4
34369,1696,59,5
34370,1696,85,2
34371,1699,290,3
34372,1699,603,5
34373,1701,397,4
34374,1701,414,2
34375,1701,477,4
34376,1701,597,5
34377,1701,599,3
34378,1701,600,4
34379,1701,603,5
34380,1701,606,4
34381,1702,19,3
34382,1702,103,3.5
34383,1702,111,4
34384,1702,186,4
34385,1702,219,1.5
34386,1702,274,3.5
34387,1702,294,2
34388,1702,352,2
34389,1702,380,3
34390,1702,382,3.5
34391,1702,432,3
34392,1702,483,2.5
34393,1702,509,3
34394,1702,517,2.5
34395,1702,543,5
34396,1702,608,2
34397,1703,68,3.5
34398,1703,217,3
34399,1703,274,2
34400,1703,388,4
34401,1704,2,4.5
34402,1704,4,1
34403,1704,11,4
34404,1704,18,4
34405,1704,21,3.5
34406,1704,24,4
34407,1704,28,3
34408,1704,33,5
34409,1704,36,3
34410,1704,41,3
34411,1704,42,5
34412,1704,45,5
34413,1704,52,5
34414,1704,57,3
34415,1704,62,5
34416,1704,63,3.5
34417,1704,64,4.5
34418,1704,66,5
34419,1704,68,4.5
34420,1704,70,4.5
34421,1704,85,3
34422,1704,91,3
34423,1704,93,5
34424,1704,98,4
34425,1704,103,4.5
34426,1704,105,4
34427,1704,111,4
34428,1704,116,3.5
34429,1704,132,3
34430,1704,140,4
34431,1704,141,3.5
34432,1704,153,4
34433,1704,154,5
34434,1704,156,4
34435,1704,159,5
34436,1704,163,4
34437,1704,166,4.5
34438,1704,177,5
34439,1704,182,4
34440,1704,190,4
34441,1704,195,4
34442,1704,198,4
34443,1704,199,2
34444,1704,200,4.5
34445,1704,209,4.5
34446,1704,211,5
34447,1704,212,2.5
34448,1704,215,4.5
34449,1704,219,4
34450,1704,220,4.5
34451,1704,223,3.5
34452,1704,226,4
34453,1704,230,3
34454,1704,231,2
34455,1704,239,5
34456,1704,247,4.5
34457,1704,249,4
34458,1704,251,5
34459,1704,268,3
34460,1704,274,4
34461,1704,275,4
34462,1704,282,4.5
34463,1704,283,5
34464,1704,285,4
34465,1704,288,3.5
34466,1704,290,4
34467,1704,296,5
34468,1704,300,3
34469,1704,304,4
34470,1704,305,4
34471,1704,307,3
34472,1704,317,5
34473,1704,336,4
34474,1704,346,3.5
34475,1704,351,4.5
34476,1704,352,3.5
34477,1704,354,4
34478,1704,356,4.5
34479,1704,357,5
34480,1704,359,4.5
34481,1704,363,5
34482,1704,365,5
34483,1704,367,5
34484,1704,381,4.5
34485,1704,387,4
34486,1704,391,3
34487,1704,408,4
34488,1704,413,5
34489,1704,414,5
34490,1704,417,5
34491,1704,418,5
34492,1704,419,3
34493,1704,424,4
34494,1704,425,4
34495,1704,432,4.5
34496,1704,434,4.5
34497,1704,438,4.5
34498,1704,448,4
34499,1704,453,3
34500,1704,460,4
34501,1704,461,4
34502,1704,464,4
34503,1704,469,3
34504,1704,474,3.5
34505,1704,480,5
34506,1704,483,4.5
34507,1704,488,4
34508,1704,495,5
34509,1704,497,3
34510,1704,509,3.5
34511,1704,514,4
34512,1704,517,2.5
34513,1704,519,5
34514,1704,523,5
34515,1704,528,5
34516,1704,532,3
34517,1704,551,4.5
34518,1704,552,4
34519,1704,553,4
34520,1704,560,4
34521,1704,561,4
34522,1704,562,5
34523,1704,567,3
34524,1704,570,3.5
34525,1704,572,5
34526,1704,580,4.5
34527,1704,581,4
34528,1704,586,5
34529,1704,593,3
34530,1704,596,4
34531,1704,597,5
34532,1704,599,4.5
34533,1704,601,4.5
34534,1704,603,3
34535,1704,606,4.5
34536,1704,608,4.5
34537,1707,234,1
34538,1707,274,2.5
34539,1707,294,1
34540,1707,387,1
34541,1707,590,1.5
34542,1707,594,4
34543,1707,600,3
34544,1707,608,1
34545,1711,23,4
34546,1711,57,3
34547,1711,68,2
34548,1711,85,2
34549,1711,156,3
34550,1711,198,3
34551,1711,217,4
34552,1711,221,5
34553,1711,288,2
34554,1711,294,2
34555,1711,360,5
34556,1711,368,2
34557,1711,391,3
34558,1711,414,5
34559,1711,453,4
34560,1711,474,2
34561,1711,481,2
34562,1711,555,5
34563,1711,587,5
34564,1711,593,3
34565,1711,595,3
34566,1711,599,3.5
34567,1711,600,1
34568,1711,603,1
34569,1713,160,5
34570,1713,217,3
34571,1713,232,3
34572,1713,274,2.5
34573,1713,288,3
34574,1713,509,2.5
34575,1713,599,2.5
34576,1717,19,3
34577,1717,34,3.5
34578,1717,64,3
34579,1717,68,2.5
34580,1717,115,4
34581,1717,135,3
34582,1717,160,1
34583,1717,163,3
34584,1717,225,2
34585,1717,249,2.5
34586,1717,274,3.5
34587,1717,304,3
34588,1717,307,0.5
34589,1717,312,2
34590,1717,313,4
34591,1717,325,3
34592,1717,351,2
34593,1717,352,3
34594,1717,380,2
34595,1717,414,4
34596,1717,452,5
34597,1717,474,4
34598,1717,483,2
34599,1717,484,3.5
34600,1717,514,2.5
34601,1717,571,3
34602,1717,590,2
34603,1717,600,2.5
34604,1717,603,3
34605,1717,607,5
34606,1717,608,3.5
34607,1718,19,2
34608,1718,528,4.5
34609,1719,4,4
34610,1719,33,5
34611,1719,85,5
34612,1719,101,5
34613,1719,182,3.5
34614,1719,199,3
34615,1719,202,4
34616,1719,275,3
34617,1719,290,4
34618,1719,391,5
34619,1719,414,4
34620,1719,469,5
34621,1719,474,4
34622,1719,597,5
34623,1719,599,3.5
34624,1719,603,5
34625,1721,11,5
34626,1721,12,5
34627,1721,13,4
34628,1721,18,4
34629,1721,21,3.5
34630,1721,27,5
34631,1721,33,4
34632,1721,34,0.5
34633,1721,41,5
34634,1721,45,4
34635,1721,47,3.5
34636,1721,50,3
34637,1721,57,2
34638,1721,62,4
34639,1721,68,3
34640,1721,69,4
34641,1721,75,2.5
34642,1721,82,2.5
34643,1721,86,3.5
34644,1721,93,5
34645,1721,108,4
34646,1721,111,4
34647,1721,113,4
34648,1721,115,4
34649,1721,116,4
34650,1721,128,4
34651,1721,129,3.5
34652,1721,132,3
34653,1721,135,2
34654,1721,137,4
34655,1721,140,4
34656,1721,143,4
34657,1721,153,2
34658,1721,156,3
34659,1721,159,3.5
34660,1721,163,3
34661,1721,166,3
34662,1721,169,5
34663,1721,177,5
34664,1721,185,3
34665,1721,199,3
34666,1721,200,2.5
34667,1721,201,5
34668,1721,209,3
34669,1721,213,4
34670,1721,219,0.5
34671,1721,220,5
34672,1721,221,3
34673,1721,222,2.5
34674,1721,223,2
34675,1721,224,5
34676,1721,226,1.5
34677,1721,230,3
34678,1721,232,4.5
34679,1721,233,3.5
34680,1721,249,2
34681,1721,254,3.5
34682,1721,263,4
34683,1721,265,4
34684,1721,272,2.5
34685,1721,274,3.5
34686,1721,280,4
34687,1721,282,3
34688,1721,286,1
34689,1721,288,3
34690,1721,301,1.5
34691,1721,304,5
34692,1721,305,3.5
34693,1721,307,2
34694,1721,322,1
34695,1721,325,4
34696,1721,330,3.5
34697,1721,339,4
34698,1721,351,4
34699,1721,352,4
34700,1721,354,4
34701,1721,355,4
34702,1721,357,4
34703,1721,358,5
34704,1721,359,4.5
34705,1721,360,4
34706,1721,361,2
34707,1721,369,1.5
34708,1721,370,3.5
34709,1721,376,3.5
34710,1721,380,2
34711,1721,381,3.5
34712,1721,382,5
34713,1721,414,4
34714,1721,416,0.5
34715,1721,418,3.5
34716,1721,420,4
34717,1721,425,3.5
34718,1721,428,1
34719,1721,432,4
34720,1721,434,3
34721,1721,438,3
34722,1721,453,2
34723,1721,462,2.5
34724,1721,467,4
34725,1721,474,4
34726,1721,477,3.5
34727,1721,480,4
34728,1721,481,5
34729,1721,483,2
34730,1721,484,3
34731,1721,489,3.5
34732,1721,490,3
34733,1721,493,3
34734,1721,495,5
34735,1721,503,2.5
34736,1721,514,4
34737,1721,517,3.5
34738,1721,523,5
34739,1721,532,5
34740,1721,534,4.5
34741,1721,542,3
34742,1721,551,3.5
34743,1721,557,3.5
34744,1721,558,4
34745,1721,560,3.5
34746,1721,561,3
34747,1721,570,3
34748,1721,573,1.5
34749,1721,580,4
34750,1721,590,3.5
34751,1721,593,4
34752,1721,594,4.5
34753,1721,597,4
34754,1721,599,3
34755,1721,600,3
34756,1721,601,4
34757,1721,603,3
34758,1721,606,4
34759,1721,608,2
34760,1721,610,3
34761,1722,19,3
34762,1722,20,3
34763,1722,21,5
34764,1722,42,5
34765,1722,57,2
34766,1722,59,3
34767,1722,68,4
34768,1722,135,1
34769,1722,160,1
34770,1722,163,2
34771,1722,182,3.5
34772,1722,195,2
34773,1722,200,4.5
34774,1722,202,3
34775,1722,217,3
34776,1722,219,3.5
34777,1722,220,3.5
34778,1722,249,3.5
34779,1722,250,3
34780,1722,263,3
34781,1722,264,3.5
34782,1722,288,2
34783,1722,304,3
34784,1722,336,4.5
34785,1722,354,3.5
34786,1722,368,3
34787,1722,380,5
34788,1722,381,3.5
34789,1722,382,3.5
34790,1722,387,2.5
34791,1722,391,3
34792,1722,408,4
34793,1722,438,3.5
34794,1722,448,4
34795,1722,452,4
34796,1722,453,2
34797,1722,480,2.5
34798,1722,489,0.5
34799,1722,590,2.5
34800,1722,597,3
34801,1722,599,2.5
34802,1722,608,3
34803,1726,42,2
34804,1726,57,2
34805,1726,83,2
34806,1726,125,4.5
34807,1726,163,2
34808,1726,182,3.5
34809,1726,265,3
34810,1726,274,3.5
34811,1726,304,5
34812,1726,414,2
34813,1726,477,0.5
34814,1726,599,2.5
34815,1726,608,2.5
34816,1727,140,5
34817,1727,265,3
34818,1727,489,3.5
34819,1727,606,3.5
34820,1729,18,4
34821,1729,28,2.5
34822,1729,39,5
34823,1729,42,4
34824,1729,45,4
34825,1729,64,4
34826,1729,68,3
34827,1729,103,4.5
34828,1729,122,4.5
34829,1729,132,4
34830,1729,140,4
34831,1729,156,4
34832,1729,168,4.5
34833,1729,187,4
34834,1729,197,3
34835,1729,217,3
34836,1729,274,4.5
34837,1729,290,4
34838,1729,295,3.5
34839,1729,305,3.5
34840,1729,307,4
34841,1729,332,4
34842,1729,352,4
34843,1729,368,3
34844,1729,380,2
34845,1729,387,3.5
34846,1729,391,2
34847,1729,405,3
34848,1729,414,3
34849,1729,424,3.5
34850,1729,425,3.5
34851,1729,434,4
34852,1729,448,4
34853,1729,453,4
34854,1729,469,3
34855,1729,477,3.5
34856,1729,480,2
34857,1729,481,4
34858,1729,483,3.5
34859,1729,489,4
34860,1729,552,3.5
34861,1729,553,5
34862,1729,580,4.5
34863,1729,599,4
34864,1729,603,3
34865,1729,606,4
34866,1729,608,4.5
34867,1730,85,4
34868,1730,182,4
34869,1730,599,3
34870,1730,610,2
34871,1731,217,2
34872,1731,380,3
34873,1731,543,1
34874,1732,1,5
34875,1732,4,4
34876,1732,17,5
34877,1732,18,4.5
34878,1732,19,3
34879,1732,28,4
34880,1732,41,4
34881,1732,45,5
34882,1732,50,3.5
34883,1732,62,4.5
34884,1732,63,0.5
34885,1732,64,5
34886,1732,68,0.5
34887,1732,73,5
34888,1732,76,4
34889,1732,88,5
34890,1732,89,2.5
34891,1732,103,5
34892,1732,119,4
34893,1732,122,5
34894,1732,125,4.5
34895,1732,132,2.5
34896,1732,135,4
34897,1732,141,4
34898,1732,153,3.5
34899,1732,156,3
34900,1732,167,4
34901,1732,177,3
34902,1732,182,4.5
34903,1732,187,5
34904,1732,195,4
34905,1732,198,3
34906,1732,201,2
34907,1732,212,3
34908,1732,220,5
34909,1732,222,3.5
34910,1732,226,5
34911,1732,233,4
34912,1732,246,3
34913,1732,249,4.5
34914,1732,266,5
34915,1732,274,3.5
34916,1732,279,4
34917,1732,282,4
34918,1732,286,3
34919,1732,287,3.5
34920,1732,288,5
34921,1732,294,5
34922,1732,297,5
34923,1732,298,5
34924,1732,305,4.5
34925,1732,307,4
34926,1732,313,4
34927,1732,317,3
34928,1732,318,4
34929,1732,325,5
34930,1732,328,3.5
34931,1732,329,0.5
34932,1732,330,5
34933,1732,332,4
34934,1732,339,5
34935,1732,352,4
34936,1732,354,4
34937,1732,356,5
34938,1732,361,1.5
34939,1732,362,5
34940,1732,363,4
34941,1732,368,3
34942,1732,369,5
34943,1732,370,1
34944,1732,380,5
34945,1732,387,3.5
34946,1732,391,3
34947,1732,393,0.5
34948,1732,405,3.5
34949,1732,414,5
34950,1732,417,4.5
34951,1732,434,4.5
34952,1732,438,2.5
34953,1732,452,5
34954,1732,453,5
34955,1732,469,5
34956,1732,474,3.5
34957,1732,480,3.5
34958,1732,483,5
34959,1732,495,5
34960,1732,509,3.5
34961,1732,520,3.5
34962,1732,522,4.5
34963,1732,526,4.5
34964,1732,542,0.5
34965,1732,553,3.5
34966,1732,555,4
34967,1732,560,4.5
34968,1732,561,5
34969,1732,580,4.5
34970,1732,583,3.5
34971,1732,585,4
34972,1732,590,4
34973,1732,597,4
34974,1732,599,5
34975,1732,600,3.5
34976,1732,603,5
34977,1732,606,4.5
34978,1732,608,4
34979,1732,610,4.5
34980,1733,4,5
34981,1733,113,4
34982,1733,594,5
34983,1733,603,4
34984,1734,4,3
34985,1734,160,5
34986,1734,253,5
34987,1734,356,4
34988,1734,381,4.5
34989,1734,391,3
34990,1734,410,5
34991,1734,500,3
34992,1734,606,4
34993,1735,113,2
34994,1735,198,4
34995,1735,351,4
34996,1735,414,4
34997,1735,474,2
34998,1735,579,5
34999,1735,599,3
35000,1735,600,2.5
35001,1735,603,4
35002,1735,606,3.5
35003,1739,255,4
35004,1746,298,2
35005,1747,19,2
35006,1747,57,4
35007,1747,85,4
35008,1747,91,3
35009,1747,127,4
35010,1747,140,3
35011,1747,156,3
35012,1747,163,3
35013,1747,188,4
35014,1747,217,3
35015,1747,219,3.5
35016,1747,225,2
35017,1747,275,4
35018,1747,288,2.5
35019,1747,304,2
35020,1747,356,4
35021,1747,360,5
35022,1747,396,3
35023,1747,414,4
35024,1747,425,3
35025,1747,448,2
35026,1747,453,4
35027,1747,469,3
35028,1747,480,3
35029,1747,500,5
35030,1747,518,4
35031,1747,587,1
35032,1747,597,4
35033,1747,599,3
35034,1747,603,5
35035,1748,19,3
35036,1748,23,3.5
35037,1748,28,3.5
35038,1748,51,4
35039,1748,57,3
35040,1748,64,3.5
35041,1748,66,5
35042,1748,82,1
35043,1748,91,4.5
35044,1748,95,4
35045,1748,122,5
35046,1748,132,3
35047,1748,160,5
35048,1748,167,4.5
35049,1748,180,3.5
35050,1748,182,4.5
35051,1748,186,4
35052,1748,187,4
35053,1748,201,1
35054,1748,219,3.5
35055,1748,274,3.5
35056,1748,288,4
35057,1748,298,4
35058,1748,312,4
35059,1748,313,4
35060,1748,316,3.5
35061,1748,318,4
35062,1748,332,3.5
35063,1748,339,4.5
35064,1748,354,4.5
35065,1748,370,2
35066,1748,371,5
35067,1748,387,4.5
35068,1748,391,5
35069,1748,414,4
35070,1748,428,4
35071,1748,440,4.5
35072,1748,465,4
35073,1748,469,3
35074,1748,474,4
35075,1748,477,4.5
35076,1748,483,5
35077,1748,520,4.5
35078,1748,596,4.5
35079,1748,597,3
35080,1748,599,2.5
35081,1748,603,2
35082,1748,608,5
35083,1752,219,3
35084,1752,249,3
35085,1752,380,2
35086,1752,599,2
35087,1753,45,4
35088,1753,51,3.5
35089,1753,182,2
35090,1753,225,4
35091,1753,226,4
35092,1753,274,3.5
35093,1753,287,3
35094,1753,298,2
35095,1753,307,4
35096,1753,387,3.5
35097,1753,414,2.5
35098,1753,453,5
35099,1753,484,5
35100,1753,573,5
35101,1753,599,2.5
35102,1753,608,4
35103,1754,19,2
35104,1754,28,3
35105,1754,135,5
35106,1754,182,4
35107,1754,217,3
35108,1754,244,4
35109,1754,288,2
35110,1754,313,3
35111,1754,360,5
35112,1754,465,4
35113,1754,469,4
35114,1754,474,3.5
35115,1754,597,3
35116,1754,603,3
35117,1754,608,4
35118,1755,197,5
35119,1755,334,4
35120,1755,448,4
35121,1755,474,3
35122,1755,608,4.5
35123,1757,462,2
35124,1759,603,5
35125,1760,91,0.5
35126,1760,274,0.5
35127,1760,294,1
35128,1760,357,2
35129,1760,380,2.5
35130,1760,448,1
35131,1760,473,0.5
35132,1760,525,3
35133,1760,554,2
35134,1760,608,0.5
35135,1762,64,4
35136,1762,91,2.5
35137,1762,217,1
35138,1762,219,2
35139,1762,599,2
35140,1767,185,4
35141,1767,474,2
35142,1769,45,3
35143,1769,57,2
35144,1769,66,4
